,voc_udaq_name,voc_noaa_name,points_considered_in_odr,odr_eq_adj,metrics_init_slope,metrics_init_intercept,metrics_init_rmse,metrics_init_r2,metrics_corr_slope,metrics_corr_intercept,metrics_corr_rmse,metrics_corr_r2,did_slope_improve,slope_distance_from_1_init,slope_distance_from_1_corr,slope_distance_improvement_val,intercept_error_init,intercept_error_corr,did_rmse_improve,rmse_percent_improvement,rmse_normalized_init,rmse_normalized_corr,r2_at_least_half,total_slope_intercept_rmse_score_init,total_slope_intercept_rmse_score_corr,should_correction_be_applied_from_score_eval
35,But1ene,x1_Butene_WAS,218.0,Correction applied: O_hat = -0.0385 + 1.5511 * M,1.1921514697922595,-0.0244600734706477,0.022723953862135004,0.6830839885205972,0.7685823495241978,0.005120910788335728,0.01610226241626528,0.6830839885205977,False,0.1921514697922595,0.2314176504758022,-0.039266180683542706,1.1053681626453564,0.23141761025231938,True,29.13969763379722,1.0269116795077593,0.7276727211330495,True,2.324431311945375,1.190507981861171,True
36,x23_Dimethylbutane,ML_NoVar_x23_Dimethylbutane,,,,,,,,,,,,,,,,,,,,,,,,
37,x2_Methylpentane,x2_MethylPentane_WAS,218.0,Correction applied: O_hat = -0.0290 + 0.6903 * M,0.6228389014307969,-0.01775475385674988,0.10646163008294794,0.7350595650779426,0.9022199935678119,0.008366475227674369,0.049992699853104214,0.735059565077942,True,0.3771610985692031,0.0977800064321881,0.279381092137015,0.20750208228014122,0.0977800675297814,True,53.04157956800665,1.2442307059498554,0.5842710860438921,True,1.8288938867991997,0.7798311600058616,True
38,x23_Dimethylpentane,ML_NoVar_x23_Dimethylpentane,,,,,,,,,,,,,,,,,,,,,,,,
39,Formaldehyde,HCHO_CRDS,1794.0,Correction applied: O_hat = -0.1990 + 1.0465 * M,1.0270555004924333,-0.14977424821543853,0.2444308505819959,0.9646872505894989,0.9813911685161728,0.04553258952776933,0.2294529071488058,0.9646872505894993,True,0.027055500492433326,0.018608831483827193,0.008446669008606134,0.061211835281986204,0.018608895743726473,True,6.127681263444133,0.09989741989650425,0.09377602441484205,True,0.18816475567092378,0.1309937516423957,True
40,nUndecane,ML_NoVar_nUndecane,,,,,,,,,,,,,,,,,,,,,,,,
41,x2_Methylheptane,ML_NoVar_x2_Methylheptane,,,,,,,,,,,,,,,,,,,,,,,,
42,mpXylene,m_p_Xylene_WAS,41.0,Correction applied: O_hat = 0.0070 + 0.4587 * M,0.37407509877078793,0.020053432788921282,0.10450486732304537,0.39291657565108135,0.8154810415460314,0.014342923336788806,0.04318231483148681,0.3929165756510815,True,0.6259249012292121,0.1845189584539686,0.4414059427752435,0.2579826621731322,0.1845183108905996,True,58.679135299984,1.3444303609177468,0.555530250420759,False,2.2283379243200914,0.9245675197653271,True
43,Benzene,Benzene_PTR,471.0,Correction applied: O_hat = -0.2646 + 2.8120 * M,0.9139008233430552,0.028430654795666605,0.1751596490373983,0.25737459029477766,0.3249960769796212,0.11443945351844037,0.2752187360848626,0.25737459029477777,False,0.08609917665694478,0.6750039230203788,-0.588904746363434,0.16769394471843693,0.6750039184765639,False,-57.124507611967566,1.0331528666394045,1.6233363545860924,False,1.2869459880147862,2.973344196083035,False
44,Toluene,Toluene_PTR,471.0,Correction applied: O_hat = -0.0575 + 0.8526 * M,0.6294017467417086,0.0436118368019836,0.2803929405769558,0.4961020635224417,0.7381865669381902,0.08609415879040974,0.23004451907614523,0.4961020635224423,True,0.37059825325829143,0.2618134330618098,0.10878482019648161,0.13262421728110815,0.2618135639160742,True,17.956379856500735,0.8526789285214343,0.6995686611597852,True,1.355901399060834,1.2231956581376693,True
45,Ethylbenzene,Ethyl_WAS,41.0,Correction applied: O_hat = -0.0034 + 0.8207 * M,0.54367945246005,0.0058637697049003235,0.02006558900313377,0.3771137883966465,0.6624565043265327,0.00814222689574583,0.01593761675572389,0.37711378839664667,True,0.45632054753995,0.3375434956734673,0.11877705186648269,0.2430885317501651,0.33754428991464014,True,20.57239509273905,0.8318393823341604,0.6607100980633768,False,1.5312484616242754,1.3357978836514843,True
46,oXylene,o_Xylene_WAS,41.0,Correction applied: O_hat = -0.0030 + 0.6808 * M,0.4730421070295776,0.006826194428392502,0.030613834450393458,0.3567636936986049,0.6948683082288045,0.008930687104013877,0.019948406705785376,0.3567636936986049,True,0.5269578929704224,0.3051316917711955,0.2218262011992269,0.23322830963674382,0.3051318093871408,True,34.83858829213407,1.0459726770551099,0.6815705624476671,False,1.806158879662276,1.2918340636060033,True
47,x135_Trimethylbenzene,x135_TriMethylBenzene_WAS,40.0,Correction applied: O_hat = 0.0064 + 1.5694 * M,0.14191825531403385,0.009769054512955195,0.012032891779115328,0.017778258871118384,0.09042788930062554,0.009186678197568963,0.011995202597413884,0.017778258871118332,False,0.8580817446859661,0.9095721106993745,-0.051490366013408395,0.9672331200945736,0.9095720987692042,True,0.31321798943508194,1.1913754236747849,1.187643821526127,False,3.0166902884553246,3.0067880309947057,True
48,x124_Trimethylbenzene,x124_TriMethylBenzene_WAS,41.0,Correction applied: O_hat = -0.0001 + 0.5298 * M,0.4298231658946689,0.0030806346629502304,0.022420800755864525,0.4436369392577591,0.8112923700776562,0.00317589388235376,0.010884699884908165,0.44363693925775954,True,0.570176834105331,0.1887076299223438,0.38146920418298724,0.18305220461008614,0.18871253503841182,True,51.45267110024563,1.3322504796962977,0.646772022146717,False,2.0854795184117147,1.0241921871074726,True
49,nPropylbenzene,nPropylBenzene_WAS,41.0,Correction applied: O_hat = 0.0039 + 0.1077 * M,0.08490876179304672,0.004041697553554559,0.008001401375301942,0.032694470203441205,0.7886573150818424,0.0009639286517531524,0.00354074160816934,0.032694470203441205,True,0.9150912382069533,0.21134268491815755,0.7037485532887957,0.8861475919558125,0.2113426455715468,True,55.74848152101699,1.754317948595613,0.7763123312029034,False,3.555556778758379,1.1989976616926077,True
50,Isopropylbenzene,iPropylBenzene_WAS,31.0,Correction applied: O_hat = 0.0021 + -0.0052 * M,-0.0037878787878786245,0.0020666666666666667,0.0038326273309656025,5.1282051282051225e-05,0.7217150353916709,0.0005745239214752252,0.001644809099069188,5.128205128205121e-05,True,1.0037878787878787,0.2782849646083291,0.7255029141795496,1.0010416666666666,0.2782850244645622,True,57.08403251785009,1.8564288634364636,0.796704407361638,False,3.8612584088910094,1.353274396434529,True
51,oEthyltoluene,x2_EthylToluene_WAS,41.0,Correction applied: O_hat = 0.0032 + 0.0917 * M,0.08777624924555302,0.00320773789029509,0.013292313935357429,0.1527326297908709,0.9575871929763314,0.00016137624796787287,0.0028627491062877754,0.15273262979087107,True,0.912223750754447,0.042412807023668564,0.8698109437307784,0.8430593173211455,0.04241298824796659,True,78.46312447772627,3.4934927650618883,0.7523891881910179,False,5.248775833137481,0.837214983462653,True
52,mDiethylbenzene,ML_NoVar_mDiethylbenzene,,,,,,,,,,,,,,,,,,,,,,,,
53,pDiethylbenzene,ML_NoVar_pDiethylbenzene,,,,,,,,,,,,,,,,,,,,,,,,
54,Styrene,Styrene_PTR,,,,,,,,,,,,,,,,,,,,,,,,
55,x123_Trimethylbenzene,x123_TriMethylBenzene_WAS,39.0,Correction applied: O_hat = 0.0031 + 0.0278 * M,0.025808027108442034,0.003104836162573315,0.010235063159815204,0.009058639753039626,0.9272263177344542,0.00023884719077696935,0.002559926014595177,0.009058639753039626,True,0.974191972891558,0.07277368226554581,0.9014182906260122,0.9460047682840569,0.07277375343985784,True,74.98866421610438,3.1184958065061945,0.779977457571968,False,5.038692547681809,0.9255248932773716,True
56,mpEthyltoluene,x3_x4_EthylToluene_WAS,41.0,Correction applied: O_hat = 0.0062 + 0.3006 * M,0.27593748052611644,0.007010429931705257,0.030454339133473347,0.46118885371789076,0.9178601196920448,0.0013282664154956314,0.009650024132848796,0.4611888537178905,True,0.7240625194738836,0.08213988030795516,0.6419226391659284,0.4335258328807172,0.0821401554077238,True,68.31313892396325,1.8833000067457122,0.5967586567825047,False,3.040888359100313,0.7610386924981837,True
57,UDAQ_NoVar_nPropylONO2_WAS,nPropylONO2_WAS,,,,,,,,,,,,,,,,,,,,,,,,
58,UDAQ_NoVar_MACR_WAS,MACR_WAS,,,,,,,,,,,,,,,,,,,,,,,,
59,UDAQ_NoVar_C2HCl3_WAS,C2HCl3_WAS,,,,,,,,,,,,,,,,,,,,,,,,
60,UDAQ_NoVar_CH3Br_WAS,CH3Br_WAS,,,,,,,,,,,,,,,,,,,,,,,,
61,UDAQ_NoVar_CF2Cl2_WAS,CF2Cl2_WAS,,,,,,,,,,,,,,,,,,,,,,,,
62,UDAQ_NoVar_CH2Cl2_WAS,CH2Cl2_WAS,,,,,,,,,,,,,,,,,,,,,,,,
63,UDAQ_NoVar_CCl4_WAS,CCl4_WAS,,,,,,,,,,,,,,,,,,,,,,,,
64,UDAQ_NoVar_iPropylONO2_WAS,iPropylONO2_WAS,,,,,,,,,,,,,,,,,,,,,,,,
65,UDAQ_NoVar_C2Cl4_WAS,C2Cl4_WAS,,,,,,,,,,,,,,,,,,,,,,,,
66,UDAQ_NoVar_CFCl3_WAS,CFCl3_WAS,,,,,,,,,,,,,,,,,,,,,,,,
67,UDAQ_NoVar_Furan_WAS,Furan_WAS,,,,,,,,,,,,,,,,,,,,,,,,
