time_local,Formaldehyde
2024-07-15 12:00:00-06:00,5.638085167185754
2024-07-15 12:15:00-06:00,5.2406395322711115
2024-07-15 12:30:00-06:00,4.860293907835556
2024-07-15 12:45:00-06:00,4.756551688759773
2024-07-15 13:00:00-06:00,4.300515486540235
2024-07-15 13:15:00-06:00,3.9770287833777775
2024-07-15 13:30:00-06:00,3.9914305633688887
2024-07-15 13:45:00-06:00,3.7296013110620874
2024-07-15 14:00:00-06:00,3.7950792365345136
2024-07-15 14:15:00-06:00,3.816212033693333
2024-07-15 14:30:00-06:00,3.62658353104
2024-07-15 14:45:00-06:00,3.654271025259255
2024-07-15 15:00:00-06:00,3.660349201646198
2024-07-15 15:15:00-06:00,3.1897874786533333
2024-07-15 15:30:00-06:00,2.9698832351911113
2024-07-15 15:45:00-06:00,2.779958916045733
2024-07-15 16:00:00-06:00,2.3801028462637617
2024-07-15 16:15:00-06:00,2.4487562676844443
2024-07-15 16:30:00-06:00,2.4566208586711107
2024-07-15 16:45:00-06:00,2.427128008043682
2024-07-15 17:00:00-06:00,2.6375977113416678
2024-07-15 17:15:00-06:00,2.5979992021022222
2024-07-15 17:30:00-06:00,2.358290954266667
2024-07-15 17:45:00-06:00,2.4522691660618525
2024-07-15 18:00:00-06:00,2.388007711974616
2024-07-15 18:15:00-06:00,2.31694395352
2024-07-15 18:30:00-06:00,2.304877462142222
2024-07-15 18:45:00-06:00,2.1924332909178506
2024-07-15 19:00:00-06:00,2.180182625724212
2024-07-15 19:15:00-06:00,1.98128232652
2024-07-15 19:30:00-06:00,1.9734219182044443
2024-07-15 19:45:00-06:00,1.9512893012368022
2024-07-15 20:00:00-06:00,1.9450625806813353
2024-07-15 20:15:00-06:00,1.955764134342222
2024-07-15 20:30:00-06:00,2.0597701712888887
2024-07-15 20:45:00-06:00,2.301376424368175
2024-07-15 21:00:00-06:00,2.569577690550852
2024-07-15 21:15:00-06:00,2.6381925045955557
2024-07-15 21:30:00-06:00,2.56146058104
2024-07-15 21:45:00-06:00,2.5608524274454285
2024-07-15 22:00:00-06:00,2.3863478298764074
2024-07-15 22:15:00-06:00,2.581509768613333
2024-07-15 22:30:00-06:00,2.3777144340711107
2024-07-15 22:45:00-06:00,2.261207644140717
2024-07-15 23:00:00-06:00,2.2295370973297115
2024-07-15 23:15:00-06:00,2.2222759731466666
2024-07-15 23:30:00-06:00,2.0466337659333336
2024-07-15 23:45:00-06:00,2.700688329017527
2024-07-16 00:00:00-06:00,2.436794168927624
2024-07-16 00:15:00-06:00,2.30851538652
2024-07-16 00:30:00-06:00,2.0640487165644443
2024-07-16 00:45:00-06:00,1.9292773157928749
2024-07-16 01:00:00-06:00,1.9106624832419274
2024-07-16 01:15:00-06:00,2.115908774831111
2024-07-16 01:30:00-06:00,2.240384023471111
2024-07-16 01:45:00-06:00,2.1443453839967623
2024-07-16 02:00:00-06:00,1.9411321422049321
2024-07-16 02:15:00-06:00,1.805295359382222
2024-07-16 02:30:00-06:00,1.8536316238622221
2024-07-16 02:45:00-06:00,1.8516249637995463
2024-07-16 03:00:00-06:00,1.9053992366380954
2024-07-16 03:15:00-06:00,1.8717489709422221
2024-07-16 03:30:00-06:00,1.9223138714266668
2024-07-16 03:45:00-06:00,1.9527464543929025
2024-07-16 04:00:00-06:00,1.9073521749513724
2024-07-16 04:15:00-06:00,1.794064374391111
2024-07-16 04:30:00-06:00,2.020862008088889
2024-07-16 04:45:00-06:00,2.485287087378878
2024-07-16 05:00:00-06:00,2.41650001644235
2024-07-16 05:15:00-06:00,2.1927603200755557
2024-07-16 05:30:00-06:00,2.1873539612844444
2024-07-16 05:45:00-06:00,2.337628409769878
2024-07-16 06:00:00-06:00,2.2706884640747043
2024-07-16 06:15:00-06:00,2.2452587352888886
2024-07-16 06:30:00-06:00,2.2372253118666667
2024-07-16 06:45:00-06:00,2.406337775116729
2024-07-16 07:00:00-06:00,2.370186938670702
2024-07-16 07:15:00-06:00,2.0979803248533333
2024-07-16 07:30:00-06:00,2.078707511373333
2024-07-16 07:45:00-06:00,2.3010827388527137
2024-07-16 08:00:00-06:00,2.6841808103711826
2024-07-16 08:15:00-06:00,2.6824701530355552
2024-07-16 08:30:00-06:00,3.0610306938844443
2024-07-16 08:45:00-06:00,3.4703460191257833
2024-07-16 09:00:00-06:00,3.719291734928556
2024-07-16 09:15:00-06:00,3.872761492648889
2024-07-16 09:30:00-06:00,3.9595067219955555
2024-07-16 09:45:00-06:00,3.4267743623659705
2024-07-16 10:00:00-06:00,3.3591104533689395
2024-07-16 10:15:00-06:00,3.7483436288666665
2024-07-16 10:30:00-06:00,3.5465840809155558
2024-07-16 10:45:00-06:00,3.3764599753878977
2024-07-16 11:00:00-06:00,3.5962959315412104
2024-07-16 11:15:00-06:00,3.5487639617288886
2024-07-16 11:30:00-06:00,3.73981713488
2024-07-16 11:45:00-06:00,4.040836955731758
2024-07-16 12:00:00-06:00,4.486596348320453
2024-07-16 12:15:00-06:00,4.6409653949022225
2024-07-16 12:30:00-06:00,4.443028482022223
2024-07-16 12:45:00-06:00,4.0528162583751755
2024-07-16 13:00:00-06:00,4.773005815418303
2024-07-16 13:15:00-06:00,4.768145338368888
2024-07-16 13:30:00-06:00,4.217511990346667
2024-07-16 13:45:00-06:00,3.8074035291585995
2024-07-16 14:00:00-06:00,3.653979229535534
2024-07-16 14:15:00-06:00,3.57331759092
2024-07-16 14:30:00-06:00,3.6246900873333336
2024-07-16 14:45:00-06:00,3.6924539771498543
2024-07-16 15:00:00-06:00,3.3984107662613967
2024-07-16 15:15:00-06:00,3.1138962486844446
2024-07-16 15:30:00-06:00,2.787569074528889
2024-07-16 15:45:00-06:00,2.384961637491918
2024-07-16 16:00:00-06:00,2.2243263923351164
2024-07-16 16:15:00-06:00,2.2756974558
2024-07-16 16:30:00-06:00,2.806294544044445
2024-07-16 16:45:00-06:00,2.7390639743133502
2024-07-16 17:00:00-06:00,2.5057259729780186
2024-07-16 17:15:00-06:00,2.5609989885511113
2024-07-16 17:30:00-06:00,2.60684640184
2024-07-16 17:45:00-06:00,2.4994180224960854
2024-07-16 18:00:00-06:00,2.5064289628970893
2024-07-16 18:15:00-06:00,2.547304569768889
2024-07-16 18:30:00-06:00,2.552333279848889
2024-07-16 18:45:00-06:00,2.504289867422783
2024-07-16 19:00:00-06:00,2.3438935313560676
2024-07-16 19:15:00-06:00,2.149516036111111
2024-07-16 19:30:00-06:00,2.6559499678844447
2024-07-16 19:45:00-06:00,2.349703107215579
2024-07-16 20:00:00-06:00,2.4576436627485294
2024-07-16 20:15:00-06:00,2.582529850773333
2024-07-16 20:30:00-06:00,2.7572265335866666
2024-07-16 20:45:00-06:00,3.043859785374619
2024-07-16 21:00:00-06:00,3.146716799740983
2024-07-16 21:15:00-06:00,2.9480285214844444
2024-07-16 21:30:00-06:00,2.778008057253333
2024-07-16 21:45:00-06:00,2.6890465835546364
2024-07-16 22:00:00-06:00,2.4042077931187036
2024-07-16 22:15:00-06:00,2.2375236734977775
2024-07-16 22:30:00-06:00,2.261196875133334
2024-07-16 22:45:00-06:00,2.1859023660307515
2024-07-16 23:00:00-06:00,2.1450034947382495
2024-07-16 23:15:00-06:00,2.1382423616755557
2024-07-16 23:30:00-06:00,2.1649736458755555
2024-07-16 23:45:00-06:00,2.2471223093203077
2024-07-17 00:00:00-06:00,2.3582087219987886
2024-07-17 00:15:00-06:00,2.3527429987244446
2024-07-17 00:30:00-06:00,2.3430882313866666
2024-07-17 00:45:00-06:00,2.2765144129671415
2024-07-17 01:00:00-06:00,2.240332399197318
2024-07-17 01:15:00-06:00,2.1503943607422227
2024-07-17 01:30:00-06:00,2.127438332657778
2024-07-17 01:45:00-06:00,2.2850882504416328
2024-07-17 02:00:00-06:00,2.707461769467296
2024-07-17 02:15:00-06:00,2.5613897241244445
2024-07-17 02:30:00-06:00,2.1159516825555555
2024-07-17 02:45:00-06:00,1.993844077904107
2024-07-17 03:00:00-06:00,1.997828539668115
2024-07-17 03:15:00-06:00,1.9248313409644444
2024-07-17 03:30:00-06:00,1.9353531090044445
2024-07-17 03:45:00-06:00,1.9403169577118236
2024-07-17 04:00:00-06:00,1.9132557725003363
2024-07-17 04:15:00-06:00,1.9473075282933332
2024-07-17 04:30:00-06:00,1.9018899544977779
2024-07-17 04:45:00-06:00,1.9063116260195394
2024-07-17 05:00:00-06:00,2.0160585336507157
2024-07-17 05:15:00-06:00,2.0084063135644445
2024-07-17 05:30:00-06:00,2.019987127928889
2024-07-17 05:45:00-06:00,2.0323353701579796
2024-07-17 06:00:00-06:00,2.086965357965051
2024-07-17 06:15:00-06:00,2.050890223217778
2024-07-17 06:30:00-06:00,2.051686286155556
2024-07-17 06:45:00-06:00,2.090451339489476
2024-07-17 07:00:00-06:00,2.093774559437424
2024-07-17 07:15:00-06:00,2.075574857671111
2024-07-17 07:30:00-06:00,2.08268636748
2024-07-17 07:45:00-06:00,2.2327783547164493
2024-07-17 08:00:00-06:00,2.2532494645101506
2024-07-17 08:15:00-06:00,2.2858286597244444
2024-07-17 08:30:00-06:00,2.2836904762977777
2024-07-17 08:45:00-06:00,2.310578019603662
2024-07-17 09:00:00-06:00,2.423917014156431
2024-07-17 09:15:00-06:00,2.5212858550666666
2024-07-17 09:30:00-06:00,2.6454302098222224
2024-07-17 09:45:00-06:00,2.6005094068221988
2024-07-17 10:00:00-06:00,2.7817541731495976
2024-07-17 10:15:00-06:00,2.9553290154444443
2024-07-17 10:30:00-06:00,2.938143936048889
2024-07-17 10:45:00-06:00,3.0540994710331058
2024-07-17 11:00:00-06:00,3.0177673747185354
2024-07-17 11:15:00-06:00,3.201895713302222
2024-07-17 11:30:00-06:00,3.0950909032133334
2024-07-17 11:45:00-06:00,4.12184004012032
2024-07-17 12:00:00-06:00,4.628192977986141
2024-07-17 12:15:00-06:00,4.784004418586666
2024-07-17 12:30:00-06:00,4.51960973008
2024-07-17 12:45:00-06:00,3.7949004150783074
2024-07-17 13:00:00-06:00,3.2272524315131124
2024-07-17 13:15:00-06:00,2.88335216656
2024-07-17 13:30:00-06:00,2.738427554613333
2024-07-17 13:45:00-06:00,3.530702286748225
2024-07-17 14:00:00-06:00,3.8076299217236893
2024-07-17 14:15:00-06:00,3.7725613689822226
2024-07-17 14:30:00-06:00,3.559490776373333
2024-07-17 14:45:00-06:00,3.1980030810600955
2024-07-17 15:00:00-06:00,3.3294053159155697
2024-07-17 15:15:00-06:00,3.551926899004444
2024-07-17 15:30:00-06:00,3.3817860277066667
2024-07-17 15:45:00-06:00,3.5395756058566166
2024-07-17 16:00:00-06:00,3.4773745983818194
2024-07-17 16:15:00-06:00,3.346576945902222
2024-07-17 16:30:00-06:00,3.1400390937466667
2024-07-17 16:45:00-06:00,2.918697187296872
2024-07-17 17:00:00-06:00,3.0071984658871544
2024-07-17 17:15:00-06:00,2.9580306662444444
2024-07-17 17:30:00-06:00,3.3604561603422223
2024-07-17 17:45:00-06:00,3.863021543579612
2024-07-17 18:00:00-06:00,4.028344036310524
2024-07-17 18:15:00-06:00,4.074304351368889
2024-07-17 18:30:00-06:00,3.8800219226355557
2024-07-17 18:45:00-06:00,3.5879787428442356
2024-07-17 19:00:00-06:00,3.1542449537022894
2024-07-17 19:15:00-06:00,3.042752240471111
2024-07-17 19:30:00-06:00,3.282349501448889
2024-07-17 19:45:00-06:00,3.182917007328945
2024-07-17 20:00:00-06:00,3.1742907691967437
2024-07-17 20:15:00-06:00,3.0496864471200005
2024-07-17 20:30:00-06:00,3.186641061008889
2024-07-17 20:45:00-06:00,3.4921173533797085
2024-07-17 21:00:00-06:00,3.8247907292888934
2024-07-17 21:15:00-06:00,3.9429254138088887
2024-07-17 21:30:00-06:00,3.821293721368889
2024-07-17 21:45:00-06:00,2.3644494527565314
2024-07-17 22:00:00-06:00,2.044092707865975
2024-07-17 22:15:00-06:00,2.18967536484
2024-07-17 22:30:00-06:00,2.291664634791111
2024-07-17 22:45:00-06:00,2.678484284241007
2024-07-17 23:00:00-06:00,2.4532276328070606
2024-07-17 23:15:00-06:00,2.3135809477244447
2024-07-17 23:30:00-06:00,2.3694603853244445
2024-07-17 23:45:00-06:00,2.365273215450754
2024-07-18 00:00:00-06:00,2.191946431110737
2024-07-18 00:15:00-06:00,2.1393849786266665
2024-07-18 00:30:00-06:00,2.2129119174
2024-07-18 00:45:00-06:00,2.246341919054459
2024-07-18 01:00:00-06:00,2.170424404310374
2024-07-18 01:15:00-06:00,2.1357260794666666
2024-07-18 01:30:00-06:00,2.0604431975244446
2024-07-18 01:45:00-06:00,2.0753565448850337
2024-07-18 02:00:00-06:00,2.0630459042224443
2024-07-18 02:15:00-06:00,1.9697221193422223
2024-07-18 02:30:00-06:00,1.8914622370666667
2024-07-18 02:45:00-06:00,1.713212578581725
2024-07-18 03:00:00-06:00,1.8187640035062567
2024-07-18 03:15:00-06:00,1.734494071431111
2024-07-18 03:30:00-06:00,1.6135330494177778
2024-07-18 03:45:00-06:00,1.6046847388929824
2024-07-18 04:00:00-06:00,1.7290710618572827
2024-07-18 04:15:00-06:00,1.6860402966044445
2024-07-18 04:30:00-06:00,1.6242599561022222
2024-07-18 04:45:00-06:00,1.696491509560475
2024-07-18 05:00:00-06:00,1.6319593400838655
2024-07-18 05:15:00-06:00,1.7197061022977778
2024-07-18 05:30:00-06:00,2.247150023697778
2024-07-18 05:45:00-06:00,2.4793243152271165
2024-07-18 06:00:00-06:00,2.6650633095083847
2024-07-18 06:15:00-06:00,2.258116392942222
2024-07-18 06:30:00-06:00,3.1093767148
2024-07-18 06:45:00-06:00,2.2752321976321634
2024-07-18 07:00:00-06:00,2.7981717285332834
2024-07-18 07:15:00-06:00,2.456646279604444
2024-07-18 07:30:00-06:00,2.4372096914444445
2024-07-18 07:45:00-06:00,2.323906461957693
2024-07-18 08:00:00-06:00,2.866042978142853
2024-07-18 08:15:00-06:00,3.3749985062755554
2024-07-18 08:30:00-06:00,3.8039337693066666
2024-07-18 08:45:00-06:00,3.8812784114323753
2024-07-18 09:00:00-06:00,4.383503230021366
2024-07-18 09:15:00-06:00,4.438578242724445
2024-07-18 09:30:00-06:00,4.911686243071111
2024-07-18 09:45:00-06:00,4.775077511621885
2024-07-18 10:00:00-06:00,4.708001150153271
2024-07-18 10:15:00-06:00,5.210402629244444
2024-07-18 10:30:00-06:00,5.950705572813333
2024-07-18 10:45:00-06:00,6.267438976662052
2024-07-18 11:00:00-06:00,6.240193302727937
2024-07-18 11:15:00-06:00,5.510931416026667
2024-07-18 11:30:00-06:00,5.374124313475556
2024-07-18 11:45:00-06:00,5.926544970678922
2024-07-18 12:00:00-06:00,6.542968683933546
2024-07-18 12:15:00-06:00,6.206538311835556
2024-07-18 12:30:00-06:00,5.9384623007511115
2024-07-18 12:45:00-06:00,5.317856619605582
2024-07-18 13:00:00-06:00,4.578861011906339
2024-07-18 13:15:00-06:00,4.543001213173334
2024-07-18 13:30:00-06:00,4.672542908297777
2024-07-18 13:45:00-06:00,4.918832668894008
2024-07-18 14:00:00-06:00,4.528985057141401
2024-07-18 14:15:00-06:00,3.582782200697778
2024-07-18 14:30:00-06:00,3.5278449271777776
2024-07-18 14:45:00-06:00,3.8426729794512635
2024-07-18 15:00:00-06:00,3.9557307343079895
2024-07-18 15:15:00-06:00,3.893717706151111
2024-07-18 15:30:00-06:00,3.8593242809422224
2024-07-18 15:45:00-06:00,3.6211899075066603
2024-07-18 16:00:00-06:00,3.7644566724760997
2024-07-18 16:15:00-06:00,3.9243957141822223
2024-07-18 16:30:00-06:00,3.9879032048755554
2024-07-18 16:45:00-06:00,4.009115874297647
2024-07-18 17:00:00-06:00,3.7543960804028353
2024-07-18 17:15:00-06:00,3.637669948733333
2024-07-18 17:30:00-06:00,3.5357510256444447
2024-07-18 17:45:00-06:00,3.5470941939230514
2024-07-18 18:00:00-06:00,3.5125689089509393
2024-07-18 18:15:00-06:00,3.4683629306
2024-07-18 18:30:00-06:00,3.419112296746667
2024-07-18 18:45:00-06:00,3.4913234346083892
2024-07-18 19:00:00-06:00,2.671252470919839
2024-07-18 19:15:00-06:00,2.030486354053333
2024-07-18 19:30:00-06:00,1.9395333055111112
2024-07-18 19:45:00-06:00,1.9061304155230514
2024-07-18 20:00:00-06:00,1.6913704354478847
2024-07-18 20:15:00-06:00,1.28647321156
2024-07-18 20:30:00-06:00,1.2889270791022223
2024-07-18 20:45:00-06:00,1.3414348160095018
2024-07-18 21:00:00-06:00,1.335892675917376
2024-07-18 21:15:00-06:00,1.6238860276266667
2024-07-18 21:30:00-06:00,1.6454725260799998
2024-07-18 21:45:00-06:00,2.104950161082857
2024-07-18 22:00:00-06:00,2.003310894766612
2024-07-18 22:15:00-06:00,2.0604034304
2024-07-18 22:30:00-06:00,2.1907690233733335
2024-07-18 22:45:00-06:00,1.8791633445300289
2024-07-18 23:00:00-06:00,1.684479021798111
2024-07-18 23:15:00-06:00,1.615282775888889
2024-07-18 23:30:00-06:00,1.40971368252
2024-07-18 23:45:00-06:00,1.3554576780805028
2024-07-19 00:00:00-06:00,1.332123070212054
2024-07-19 00:15:00-06:00,1.353365453711111
2024-07-19 00:30:00-06:00,1.4081298654799999
2024-07-19 00:45:00-06:00,1.4436213672737472
2024-07-19 01:00:00-06:00,1.420548148428458
2024-07-19 01:15:00-06:00,1.4423734822844445
2024-07-19 01:30:00-06:00,1.4723288720399998
2024-07-19 01:45:00-06:00,1.4903547868238978
2024-07-19 02:00:00-06:00,1.6580250277315627
2024-07-19 02:15:00-06:00,1.9096644804711111
2024-07-19 02:30:00-06:00,1.8581799465377777
2024-07-19 02:45:00-06:00,2.043683745462595
2024-07-19 03:00:00-06:00,2.1839105840936677
2024-07-19 03:15:00-06:00,2.110106266217778
2024-07-19 03:30:00-06:00,2.163230841422222
2024-07-19 03:45:00-06:00,2.354047727427111
2024-07-19 04:00:00-06:00,2.2478831893427684
2024-07-19 04:15:00-06:00,2.1250766598355555
2024-07-19 04:30:00-06:00,1.9546436531600002
2024-07-19 04:45:00-06:00,2.1031469978116304
2024-07-19 05:00:00-06:00,2.136757864117659
2024-07-19 05:15:00-06:00,2.1197835878755553
2024-07-19 05:30:00-06:00,1.9987174747155556
2024-07-19 05:45:00-06:00,2.083028330533884
2024-07-19 06:00:00-06:00,2.024104303727887
2024-07-19 06:15:00-06:00,1.9418724692355556
2024-07-19 06:30:00-06:00,2.097765155631111
2024-07-19 06:45:00-06:00,2.175867606075271
2024-07-19 07:00:00-06:00,1.8406455054606956
2024-07-19 07:15:00-06:00,1.7039760202577776
2024-07-19 07:30:00-06:00,2.1371483840844445
2024-07-19 07:45:00-06:00,2.4628032115933802
2024-07-19 08:00:00-06:00,2.6333846335060493
2024-07-19 08:15:00-06:00,2.6888689452400003
2024-07-19 08:30:00-06:00,2.8231784048844446
2024-07-19 08:45:00-06:00,3.2484886099472394
2024-07-19 09:00:00-06:00,3.184038560252821
2024-07-19 09:15:00-06:00,3.458970033231111
2024-07-19 09:30:00-06:00,3.6969797089333336
2024-07-19 09:45:00-06:00,4.197978296947124
2024-07-19 10:00:00-06:00,3.7049254638473315
2024-07-19 10:15:00-06:00,3.3836326542444444
2024-07-19 10:30:00-06:00,3.3904440112444445
2024-07-19 10:45:00-06:00,3.2614484318363686
2024-07-19 11:00:00-06:00,3.479247023473037
2024-07-19 11:15:00-06:00,3.869517584973333
2024-07-19 11:30:00-06:00,4.622767909244445
2024-07-19 11:45:00-06:00,4.945338432539439
2024-07-19 12:00:00-06:00,3.9155366812922674
2024-07-19 12:15:00-06:00,4.068860519
2024-07-19 12:30:00-06:00,5.067031984573333
2024-07-19 12:45:00-06:00,5.404036693645829
2024-07-19 13:00:00-06:00,4.8827634421091775
2024-07-19 13:15:00-06:00,4.331207026013333
2024-07-19 13:30:00-06:00,3.4519430000222227
2024-07-19 13:45:00-06:00,3.0520988171781176
2024-07-19 14:00:00-06:00,3.822835245793604
2024-07-19 14:15:00-06:00,3.5844453752177774
2024-07-19 14:30:00-06:00,3.89809817
2024-07-19 14:45:00-06:00,3.157261872397227
2024-07-19 15:00:00-06:00,3.342668260970618
2024-07-19 15:15:00-06:00,3.4988323116844446
2024-07-19 15:30:00-06:00,3.166496934951111
2024-07-19 15:45:00-06:00,2.850637312182964
2024-07-19 16:00:00-06:00,2.697618934462127
2024-07-19 16:15:00-06:00,2.6752644844577778
2024-07-19 16:30:00-06:00,2.5992224687688887
2024-07-19 16:45:00-06:00,2.598681696193778
2024-07-19 17:00:00-06:00,2.4889770358148953
2024-07-19 17:15:00-06:00,2.520591704186667
2024-07-19 17:30:00-06:00,2.2898020892488886
2024-07-19 17:45:00-06:00,2.2400565457213704
2024-07-19 18:00:00-06:00,2.401979975274078
2024-07-19 18:15:00-06:00,2.3101965172977774
2024-07-19 18:30:00-06:00,2.239070777262222
2024-07-19 18:45:00-06:00,2.2760950597329193
2024-07-19 19:00:00-06:00,2.4161218520553773
2024-07-19 19:15:00-06:00,2.695344684186667
2024-07-19 19:30:00-06:00,2.5921820631244445
2024-07-19 19:45:00-06:00,2.4338431018220854
2024-07-19 20:00:00-06:00,2.8131656399128957
2024-07-19 20:15:00-06:00,3.0986585474933337
2024-07-19 20:30:00-06:00,3.1633366070355553
2024-07-19 20:45:00-06:00,2.9925336027797216
2024-07-19 21:00:00-06:00,2.8784982157161725
2024-07-19 21:15:00-06:00,2.9904352463511112
2024-07-19 21:30:00-06:00,2.987892056848889
2024-07-19 21:45:00-06:00,2.716427284921024
2024-07-19 22:00:00-06:00,2.5734356226963677
2024-07-19 22:15:00-06:00,2.7421370265644445
2024-07-19 22:30:00-06:00,2.8810615334
2024-07-19 22:45:00-06:00,2.883227013676508
2024-07-19 23:00:00-06:00,2.965212250518254
2024-07-19 23:15:00-06:00,2.798231176173333
2024-07-19 23:30:00-06:00,2.76246364984
2024-07-19 23:45:00-06:00,2.5614638364933286
2024-07-20 00:00:00-06:00,2.430936689196859
2024-07-20 00:15:00-06:00,2.3671785843333333
2024-07-20 00:30:00-06:00,2.2850441408044446
2024-07-20 00:45:00-06:00,2.311154496170867
2024-07-20 01:00:00-06:00,2.42218462688852
2024-07-20 01:15:00-06:00,2.428878130582222
2024-07-20 01:30:00-06:00,2.4139053838355555
2024-07-20 01:45:00-06:00,2.6570439956513003
2024-07-20 02:00:00-06:00,2.730649623914572
2024-07-20 02:15:00-06:00,2.6442069239911112
2024-07-20 02:30:00-06:00,2.5393388253777776
2024-07-20 02:45:00-06:00,2.5937797713762
2024-07-20 03:00:00-06:00,2.7609134400081543
2024-07-20 03:15:00-06:00,2.8073793109199996
2024-07-20 03:30:00-06:00,2.9372641864711113
2024-07-20 03:45:00-06:00,3.0152385046666716
2024-07-20 04:00:00-06:00,2.975331779803857
2024-07-20 04:15:00-06:00,2.665215592608889
2024-07-20 04:30:00-06:00,2.4539270545200003
2024-07-20 04:45:00-06:00,2.670170496160163
2024-07-20 05:00:00-06:00,2.5746893520996688
2024-07-20 05:15:00-06:00,2.643907753488889
2024-07-20 05:30:00-06:00,2.8987090844133334
2024-07-20 05:45:00-06:00,3.1757414660595997
2024-07-20 06:00:00-06:00,3.023182384857849
2024-07-20 06:15:00-06:00,2.510826688991111
2024-07-20 06:30:00-06:00,2.5661760260666666
2024-07-20 06:45:00-06:00,2.9842583833643186
2024-07-20 07:00:00-06:00,2.628225877398903
2024-07-20 07:15:00-06:00,3.0104779891644444
2024-07-20 07:30:00-06:00,3.4408512520577776
2024-07-20 07:45:00-06:00,3.591840563994836
2024-07-20 08:00:00-06:00,3.512465083633041
2024-07-20 08:15:00-06:00,2.8316138393822223
2024-07-20 08:30:00-06:00,2.3890989426133333
2024-07-20 08:45:00-06:00,2.5798439577571846
2024-07-20 09:00:00-06:00,2.616757335714973
2024-07-20 09:15:00-06:00,2.6635087326444444
2024-07-20 09:30:00-06:00,2.6489403903644444
2024-07-20 09:45:00-06:00,2.6291550937638624
2024-07-20 10:00:00-06:00,2.7884513254881735
2024-07-20 10:15:00-06:00,2.8805458939555555
2024-07-20 10:30:00-06:00,2.989848603217778
2024-07-20 10:45:00-06:00,3.0273851304946833
